player,nation,pos,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls_90,ast_90,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,club,season,player_clean,club_clean,goals_per90,xa_per90,ga_per90,pos_group,goals_norm,xg_norm,xag_norm,output_index_v0,annual_wage,transfer_fee,amortized_fee,cost_index_raw,cost_index_v2,value_index_v2,transfer_fee_corrected,market_value,cost_mv_raw,cost_mv,value_index_mv,cost_mv_log_raw,cost_mv_log,value_index_mv_log,age
Radu Drăgușin,ro ROU,DF,9,4,429.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Tottenham Hotspur,2023/24,radu dragusin,tottenham hotspur,0.0,0.0,0.0,DEF,0.0,0.009287925693718908,0.0,0.0018575851387437816,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.013277076867412009,5.0,25000000.0,25000000.0,0.1388888888888889,0.013374516702434969,17.034386422832473,0.8961472827116408,0.002072854654279919,21.0
Raheem Sterling,eng ENG,"FW,MF",31,22,1978.0,22.0,8.0,4.0,12.0,8.0,0.0,0.0,7.0,0.0,6.5,6.5,4.5,11.0,120.0,78.0,242.0,0.36,0.18,0.55,0.36,0.55,0.29,0.2,0.5,0.29,0.5,Chelsea,2023/24,raheem sterling,chelsea,0.36363636363636365,0.18181818181818182,0.5454545454545454,ATT,0.14545454539636363,0.08978328170594944,0.04504504503489976,0.09917696753176844,18200000.0,0.0,1.0,18200000.0,0.9999995589275058,0.09917691209906432,5.0,35000000.0,35000000.0,0.19444444444444445,0.5100503527615663,17.370858648025116,0.9138484586054885,0.10852659220601829,28.0
Raphaël Varane,fr FRA,DF,22,16,1375.0,15.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,0.1,1.3,16.0,59.0,2.0,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.09,0.08,0.09,Manchester United,2023/24,raphael varane,manchester united,0.06535947712418301,0.0,0.06535947712418301,DEF,0.026143790839215687,0.02476780184991709,0.0,0.016718266247630478,18200000.0,40.0,8.0,18200008.0,1.0,0.01671824952938095,40.0,20000000.0,20000000.0,0.1111111111111111,0.15046304206129577,16.811242881518265,0.8844081173998016,0.01890331738865702,30.0
Rasmus Højlund,dk DEN,FW,30,25,2158.0,24.0,10.0,2.0,12.0,10.0,0.0,0.0,2.0,0.0,7.6,7.6,1.6,9.2,36.0,33.0,111.0,0.42,0.08,0.5,0.42,0.5,0.32,0.07,0.38,0.32,0.38,Manchester United,2023/24,rasmus hjlund,manchester united,0.4166666666666667,0.08333333333333333,0.5,ATT,0.1666666666,0.09907120739966836,0.015765765762214917,0.1003322594667089,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.4556738098779336,5.0,65000000.0,65000000.0,0.3611111111111111,0.27784241065190285,17.989897843244528,0.9464149555087349,0.10601285711923196,20.0
Raúl Jiménez,mx MEX,FW,24,18,1395.0,15.5,7.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,5.2,5.2,1.5,6.6,11.0,24.0,87.0,0.45,0.0,0.45,0.45,0.45,0.33,0.1,0.43,0.33,0.43,Fulham,2023/24,raul jimenez,fulham,0.45161290322580644,0.0,0.45161290322580644,ATT,0.1806451612180645,0.102167182630908,0.02252252251744988,0.10960664195541808,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.4977947909597716,5.0,5000000.0,5000000.0,0.027777777777777776,3.9456970653007004,15.424948670398354,0.811477765845207,0.13507025269016837,32.0
Rayan Aït-Nouri,dz ALG,"DF,MF",33,29,2329.0,25.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,3.3,3.3,2.4,5.6,67.0,99.0,99.0,0.08,0.04,0.12,0.08,0.12,0.13,0.09,0.22,0.13,0.22,Wolverhampton,2023/24,rayan aitnouri,wolverhampton,0.07722007722007722,0.03861003861003861,0.11583011583011583,MID,0.030888030875675675,0.04024767800611527,0.020270270265704892,0.029043744088273822,1716000.0,0.0,1.0,1716000.0,0.0911696845581843,0.3185645060034442,5.0,35000000.0,35000000.0,0.19444444444444445,0.14936705856624988,17.370858648025116,0.9138484586054885,0.0317817599110841,22.0
Reece Burke,eng ENG,DF,22,20,1660.0,18.4,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.3,1.3,1.4,2.7,11.0,67.0,14.0,0.0,0.22,0.22,0.0,0.22,0.07,0.07,0.15,0.07,0.15,Luton Town,2023/24,reece burke,luton town,0.0,0.2173913043478261,0.2173913043478261,DEF,0.0,0.021671826618677455,0.015765765762214917,0.009852383340510713,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.15763568080604143,5.0,1800000.0,1800000.0,0.01,0.9851398200690644,14.403297778421795,0.7577306188685752,0.01300247092132968,26.0
Reece James,eng ENG,DF,10,5,419.0,4.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.3,1.7,2.1,19.0,21.0,35.0,0.0,0.43,0.43,0.0,0.43,0.07,0.37,0.44,0.07,0.44,Chelsea,2023/24,reece james,chelsea,0.0,0.425531914893617,0.425531914893617,DEF,0.0,0.021671826618677455,0.08333333331456455,0.033501031983833085,13000000.0,0.0,1.0,13000000.0,0.7133024376753538,0.0469660318657828,5.0,40000000.0,40000000.0,0.2222222222222222,0.15075396553440398,17.50439003707821,0.9208732958075051,0.036379592889446845,23.0
Reiss Nelson,eng ENG,FW,15,1,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,9.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.27,0.07,0.27,Arsenal,2023/24,reiss nelson,arsenal,0.0,0.0,0.0,ATT,0.0,0.021671826618677455,0.04504504503489976,0.020100131085950407,4576000.0,0.0,1.0,4576000.0,0.24885310124686782,0.08077074472648818,5.0,15000000.0,15000000.0,0.08333333333333333,0.24119867864726113,16.52356082573315,0.8692737012736549,0.023122875952216074,23.0
Remi Matthews,eng ENG,GK,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2023/24,remi matthews,crystal palace,0.0,,,GK,0.0,0.0,0.0,0.0,244400.0,0.0,1.0,244400.0,0.010034399243825315,0.0,5.0,500000.0,500000.0,0.002777777777777778,0.0,13.122365377402328,0.6903431555331028,0.0,29.0
Rhian Brewster,eng ENG,"FW,MF",13,3,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,0.5,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Sheffield United,2023/24,rhian brewster,sheffield united,0.0,0.0,0.0,ATT,0.0,0.027863777081156723,0.006756756755234964,0.007937620280563582,2600000.0,26.0,5.2,2600005.2,0.13990848186817137,0.056733969524972894,26.0,3000000.0,3000000.0,0.016666666666666666,0.476228643115228,14.914123179965662,0.7846041900187535,0.01011670631489687,23.0
Rhys Norrington-Davies,wls WAL,DF,5,2,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Sheffield United,2023/24,rhys norringtondavies,sheffield united,0.0,0.0,0.0,DEF,0.0,0.0,0.002252252251744988,0.0007882882881107457,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.005634285060013393,5.0,2500000.0,2500000.0,0.013888888888888888,0.05675267055169397,14.731801689838349,0.7750125966439239,0.0010171283336502814,24.0
Richarlison,br BRA,FW,28,18,1491.0,16.6,11.0,4.0,15.0,11.0,0.0,0.0,3.0,0.0,9.6,9.6,2.1,11.7,26.0,38.0,106.0,0.66,0.24,0.91,0.66,0.91,0.58,0.13,0.7,0.58,0.7,Tottenham Hotspur,2023/24,richarlison,tottenham hotspur,0.6626506024096385,0.24096385542168672,0.9036144578313252,ATT,0.2650602408578313,0.1795665634118989,0.029279279272684845,0.16543816881384354,9100000.0,58.0,11.6,9100011.6,0.4982802362913566,0.3320176574281196,58.0,38000000.0,38000000.0,0.2111111111111111,0.7836507718250766,17.453096744006448,0.9181748513747794,0.1801813547656845,26.0
Rico Henry,eng ENG,DF,5,5,401.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.0,1.1,13.0,20.0,12.0,0.0,0.22,0.22,0.0,0.22,0.02,0.22,0.24,0.02,0.24,Brentford,2023/24,rico henry,brentford,0.0,0.2222222222222222,0.2222222222222222,DEF,0.0,0.006191950462479273,0.049549549538389734,0.018580732430932258,1820000.0,0.0,1.0,1820000.0,0.09690362698322734,0.19174246895505093,5.0,20000000.0,20000000.0,0.1111111111111111,0.16722508685260865,16.811242881518265,0.8844081173998016,0.021009204976945917,26.0
Rico Lewis,eng ENG,"DF,MF",16,8,809.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,1.8,21.0,33.0,46.0,0.22,0.0,0.22,0.22,0.22,0.07,0.12,0.19,0.07,0.19,Manchester City,2023/24,rico lewis,manchester city,0.2222222222222222,0.0,0.2222222222222222,MID,0.08888888885333332,0.021671826618677455,0.027027027020939856,0.05379382476506443,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.86068780486187,5.0,38000000.0,38000000.0,0.2111111111111111,0.2548116471477661,17.453096744006448,0.9181748513747794,0.05858771463496807,18.0
Robert Sánchez,es ESP,GK,16,16,1433.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,2023/24,robert sanchez,chelsea,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,3536000.0,0.0,1.0,3536000.0,0.19151367699643745,0.0,5.0,20000000.0,20000000.0,0.1111111111111111,0.0,16.811242881518265,0.8844081173998016,0.0,25.0
Robin Olsen,se SWE,GK,5,4,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,2023/24,robin olsen,aston villa,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,1716000.0,3.5,0.7,1716000.7,0.09116972315202754,0.0,3.5,1500000.0,1500000.0,0.008333333333333333,0.0,14.220976332738882,0.7481390278318825,0.0,33.0
Rodri,es ESP,MF,34,34,2931.0,32.6,8.0,9.0,17.0,8.0,0.0,0.0,8.0,1.0,4.1,4.1,3.9,8.0,76.0,376.0,55.0,0.25,0.28,0.52,0.25,0.52,0.12,0.12,0.24,0.12,0.24,Manchester City,2023/24,rodri,manchester city,0.24539877300613497,0.2760736196319018,0.5214723926380368,MID,0.09815950916319018,0.03715170277487563,0.027027027020939856,0.06106157913573966,8580000.0,62.7,12.540000000000001,8580012.54,0.46961057599215944,0.13002571115657324,62.7,120000000.0,120000000.0,0.6666666666666666,0.09159223131526252,18.603002309079653,0.9786692373735676,0.06239239409140413,27.0
Rodrigo Bentancur,uy URU,MF,23,13,1005.0,11.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.9,1.9,0.5,2.4,16.0,72.0,31.0,0.09,0.09,0.18,0.09,0.18,0.17,0.04,0.22,0.17,0.22,Tottenham Hotspur,2023/24,rodrigo bentancur,tottenham hotspur,0.08928571428571429,0.08928571428571429,0.17857142857142858,MID,0.0357142857,0.05263157893107382,0.009009009006979951,0.02975089750365775,5200000.0,19.0,3.8,5200003.8,0.2832569653065608,0.10503110643846972,19.0,35000000.0,35000000.0,0.19444444444444445,0.15300382885626287,17.370858648025116,0.9138484586054885,0.03255557819015057,26.0
Rodrigo Muniz,br BRA,FW,26,18,1593.0,17.7,9.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,8.7,8.7,2.0,10.7,8.0,19.0,76.0,0.51,0.06,0.56,0.51,0.56,0.49,0.12,0.61,0.49,0.61,Fulham,2023/24,rodrigo muniz,fulham,0.5084745762711864,0.05649717514124294,0.5649717514124294,ATT,0.20338983042711864,0.15170278633074216,0.027027027020939856,0.13132544041568078,520000.0,0.0,1.0,520000.0,0.025229346670189366,5.20505889722264,5.0,20000000.0,20000000.0,0.1111111111111111,1.1819183264761888,16.811242881518265,0.8844081173998016,0.14848946921961056,22.0
Rodrigo Ribeiro,pt POR,"MF,FW",4,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nottingham Forest,2023/24,rodrigo ribeiro,nottingham forest,0.0,0.0,0.0,ATT,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,3000000.0,3000000.0,0.016666666666666666,0.0,14.914123179965662,0.7846041900187535,0.0,18.0
Romain Faivre,fr FRA,"MF,FW",5,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Bournemouth,2023/24,romain faivre,bournemouth,0.0,0.0,0.0,ATT,0.0,0.10526315786214764,0.0,0.02105263157242953,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.15047353783066947,5.0,15000000.0,15000000.0,0.08333333333333333,0.25262854732658646,16.52356082573315,0.8692737012736549,0.02421861759186523,25.0
Roméo Lavia,be BEL,MF,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,2023/24,romeo lavia,chelsea,0.0,0.0,0.0,MID,0.0,0.0,0.0,0.0,3796000.0,0.0,1.0,3796000.0,0.20584853305904505,0.0,5.0,35000000.0,35000000.0,0.19444444444444445,0.0,17.370858648025116,0.9138484586054885,0.0,19.0
Ross Barkley,eng ENG,MF,32,30,2618.0,29.1,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,4.1,4.1,3.7,7.9,48.0,163.0,39.0,0.17,0.14,0.31,0.17,0.31,0.14,0.13,0.27,0.14,0.27,Luton Town,2023/24,ross barkley,luton town,0.1718213058419244,0.1374570446735395,0.30927835051546393,MID,0.06872852230927835,0.04334365323735491,0.029279279272684845,0.04984431343208594,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.41592246697720137,5.0,8000000.0,8000000.0,0.044444444444444446,1.1214718191060036,15.894952224644102,0.8362037757845838,0.059607783733737506,29.0
Rúben Dias,pt POR,DF,30,28,2559.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.3,1.7,34.0,173.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Manchester City,2023/24,ruben dias,manchester city,0.0,0.0,0.0,DEF,0.0,0.015479876156198181,0.002252252251744988,0.003884263519350382,9100000.0,68.0,13.6,9100013.6,0.49828034655948017,0.0077953219524879705,68.0,80000000.0,80000000.0,0.4444444444444444,0.008739573254498537,18.197537205138154,0.9573384748728102,0.004057352299054038,26.0
Ryan Christie,sct SCO,MF,37,35,2907.0,32.3,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,2.3,2.3,5.4,7.7,60.0,167.0,78.0,0.0,0.15,0.15,0.0,0.15,0.07,0.17,0.24,0.07,0.24,Bournemouth,2023/24,ryan christie,bournemouth,0.0,0.15479876160990713,0.15479876160990713,MID,0.0,0.021671826618677455,0.0382882882796648,0.01773526622161817,1716000.0,0.0,1.0,1716000.0,0.0911696845581843,0.19452816777195178,5.0,12000000.0,12000000.0,0.06666666666666667,0.2660250029492283,16.300417291085605,0.8575345363125364,0.020681669121120128,28.0
Ryan Gravenberch,nl NED,MF,26,12,1121.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,2.9,39.0,78.0,71.0,0.08,0.0,0.08,0.08,0.08,0.16,0.07,0.23,0.16,0.23,Liverpool,2023/24,ryan gravenberch,liverpool,0.08,0.0,0.08,MID,0.0319999999872,0.04953560369983418,0.015765765762214917,0.029825138750982055,8320000.0,0.0,1.0,8320000.0,0.45527502854841717,0.06551001344409735,5.0,35000000.0,35000000.0,0.19444444444444445,0.15338563902176416,17.370858648025116,0.9138484586054885,0.032636818318516565,21.0
Ryan John Giles,eng ENG,"DF,MF",11,5,503.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,9.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Luton Town,2023/24,ryan john giles,luton town,0.0,0.0,0.0,MID,0.0,0.006191950462479273,0.009009009006979951,0.004391543244938838,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.031388524818328246,5.0,13000000.0,13000000.0,0.07222222222222222,0.06080514147411735,16.380459992348886,0.861745433462424,0.005096096803434381,23.0
Ryan One,sct SCO,FW,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield United,2023/24,ryan one,sheffield united,0.0,0.0,0.0,ATT,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,200000.0,200000.0,0.0011111111111111111,0.0,12.206077645517674,0.6421389677961248,0.0,17.0
Ryan Yates,eng ENG,MF,35,21,1992.0,22.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.6,2.6,0.8,3.5,18.0,73.0,37.0,0.05,0.05,0.09,0.05,0.09,0.12,0.04,0.16,0.12,0.16,Nottingham Forest,2023/24,ryan yates,nottingham forest,0.04524886877828054,0.04524886877828054,0.09049773755656108,MID,0.018099547504072395,0.03715170277487563,0.009009009006979951,0.018728290084250688,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.2996479791468262,5.0,12000000.0,12000000.0,0.06666666666666667,0.2809201374616984,16.300417291085605,0.8575345363125364,0.021839666452522378,25.0
Saïd Benrahma,dz ALG,"FW,MF",13,5,620.0,6.9,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.8,1.0,1.4,2.5,28.0,28.0,70.0,0.0,0.15,0.15,0.0,0.15,0.27,0.21,0.47,0.15,0.36,West Ham United,2023/24,said benrahma,west ham united,0.0,0.14492753623188406,0.14492753623188406,ATT,0.0,0.08359133124347018,0.047297297286644745,0.03327232029901969,3016000.0,23.1,4.62,3016004.62,0.1628442195905877,0.2043186799260689,23.1,20000000.0,20000000.0,0.1111111111111111,0.2994481876574883,16.811242881518265,0.8844081173998016,0.037620960304934045,27.0
Sam Curtis,ie IRL,DF,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield United,2023/24,sam curtis,sheffield united,0.0,0.0,0.0,DEF,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,150000.0,150000.0,0.0008333333333333334,0.0,11.918397239722838,0.6270046384728877,0.0,17.0
Sam Johnstone,eng ENG,GK,20,20,1796.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,2023/24,sam johnstone,crystal palace,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.0,5.0,10000000.0,10000000.0,0.05555555555555555,0.0,16.118095750958314,0.8479429403073012,0.0,30.0
Saman Ghoddos,ir IRN,DF,19,7,739.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,1.1,1.4,22.0,36.0,31.0,0.12,0.0,0.12,0.12,0.12,0.04,0.13,0.17,0.04,0.17,Brentford,2023/24,saman ghoddos,brentford,0.12195121951219513,0.0,0.12195121951219513,DEF,0.04878048778536585,0.012383900924958545,0.029279279272684845,0.03467574743384604,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.5548033267967951,5.0,2000000.0,2000000.0,0.011111111111111112,3.120536420768275,14.508658238524095,0.7632734360668142,0.0454302486698384,29.0
Sander Berge,no NOR,MF,37,34,3005.0,33.4,1.0,2.0,3.0,1.0,0.0,0.0,10.0,1.0,1.9,1.9,2.4,4.3,64.0,164.0,29.0,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,Burnley,2023/24,sander berge,burnley,0.029940119760479042,0.059880239520958084,0.08982035928143713,MID,0.011976047899401198,0.018575851387437815,0.015765765762214917,0.014622409848993323,2496000.0,0.0,1.0,2496000.0,0.13417425274600708,0.10897993146823769,5.0,20000000.0,20000000.0,0.1111111111111111,0.1316005042364018,16.811242881518265,0.8844081173998016,0.01653353585044871,25.0
Sandro Tonali,it ITA,MF,8,5,438.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.6,1.3,11.0,19.0,21.0,0.21,0.0,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26,Newcastle United,2023/24,sandro tonali,newcastle united,0.2040816326530612,0.0,0.2040816326530612,MID,0.08163265302857142,0.04024767800611527,0.029279279272684845,0.05503197720951989,6916000.0,0.0,1.0,6916000.0,0.37786680581033616,0.14563817388862757,5.0,38000000.0,38000000.0,0.2111111111111111,0.26067655199826895,17.453096744006448,0.9181748513747794,0.05993620625844257,23.0
Santiago Bueno,uy URU,DF,12,9,822.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Wolverhampton,2023/24,santiago bueno,wolverhampton,0.0,0.0,0.0,DEF,0.0,0.0,0.002252252251744988,0.0007882882881107457,1456000.0,0.0,1.0,1456000.0,0.0768348284955767,0.010259384242289078,5.0,8000000.0,8000000.0,0.044444444444444446,0.017736087420524814,15.894952224644102,0.8362037757845838,0.0009426976632262359,24.0
Sasa Kalajdzic,at AUT,FW,11,1,166.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,1.1,1.0,2.0,1.0,5.0,9.0,1.08,0.0,1.08,1.08,1.08,0.57,0.52,1.09,0.57,1.09,Wolverhampton,2023/24,sasa kalajdzic,wolverhampton,1.1111111111111112,0.0,1.1111111111111112,ATT,0.4444444442666667,0.17647058818065925,0.11711711709073938,0.2762851085378906,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,2.305442206335438,5.0,5000000.0,5000000.0,0.027777777777777776,9.945905854753292,15.424948670398354,0.811477765845207,0.3404711499137282,26.0
Saša Lukić,rs SRB,MF,24,13,1122.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,0.8,2.4,12.0,43.0,27.0,0.08,0.0,0.08,0.08,0.08,0.13,0.06,0.19,0.13,0.19,Fulham,2023/24,sasa lukic,fulham,0.08,0.0,0.08,MID,0.0319999999872,0.04024767800611527,0.013513513510469928,0.027179265324127528,3016000.0,0.0,1.0,3016000.0,0.16284396487122227,0.16690270617590713,5.0,10000000.0,10000000.0,0.05555555555555555,0.4892179699108371,16.118095750958314,0.8479429403073012,0.03205313940244394,26.0
Scott McKenna,sct SCO,DF,5,5,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,Nottingham Forest,2023/24,scott mckenna,nottingham forest,0.0,0.0,0.0,DEF,0.0,0.015479876156198181,0.009009009006979951,0.006249128383682619,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.09998449848735824,5.0,9000000.0,9000000.0,0.05,0.12498006807229092,16.012735246411598,0.8424001207709244,0.007418233700785822,26.0
Scott McTominay,sct SCO,"MF,FW",32,18,1901.0,21.1,7.0,1.0,8.0,7.0,0.0,0.0,2.0,0.0,5.7,5.7,0.8,6.6,29.0,64.0,47.0,0.33,0.05,0.38,0.33,0.38,0.27,0.04,0.31,0.27,0.31,Manchester United,2023/24,scott mctominay,manchester united,0.33175355450236965,0.04739336492890995,0.3791469194312796,ATT,0.13270142174786728,0.08359133124347018,0.009009009006979951,0.07958705918767729,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.3614564116246459,5.0,32000000.0,32000000.0,0.17777777777777778,0.44767468976055486,17.281246492014,0.9091341302983852,0.08754150679619674,26.0
Séamus Coleman,ie IRL,DF,12,7,665.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Everton,2023/24,seamus coleman,everton,0.0,0.0,0.0,DEF,0.0,0.0,0.031531531524429834,0.011036036033550441,3796000.0,0.0,1.0,3796000.0,0.20584853305904505,0.05361214995024987,5.0,500000.0,500000.0,0.002777777777777778,3.971543216520211,13.122365377402328,0.6903431555331028,0.01598628154536647,34.0
Sean Longstaff,eng ENG,MF,35,30,2747.0,30.5,6.0,2.0,8.0,6.0,0.0,0.0,7.0,0.0,6.6,6.6,2.3,8.8,24.0,145.0,116.0,0.2,0.07,0.26,0.2,0.26,0.22,0.07,0.29,0.22,0.29,Newcastle United,2023/24,sean longstaff,newcastle united,0.19672131147540983,0.06557377049180328,0.26229508196721313,MID,0.07868852455868852,0.068111455087272,0.015765765762214917,0.054550145085639455,1456000.0,0.0,1.0,1456000.0,0.0768348284955767,0.7099571404866131,5.0,25000000.0,25000000.0,0.1388888888888889,0.3927582167574434,17.034386422832473,0.8961472827116408,0.06087178443346121,25.0
Serge Aurier,ci CIV,"DF,MF",12,10,833.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.6,10.0,47.0,29.0,0.0,0.22,0.22,0.0,0.22,0.02,0.05,0.07,0.02,0.07,Nottingham Forest,2023/24,serge aurier,nottingham forest,0.0,0.2150537634408602,0.2150537634408602,MID,0.0,0.006191950462479273,0.01126126125872494,0.005179831533049584,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.04322275022782116,5.0,3700000.0,3700000.0,0.020555555555555556,0.25197954584612775,15.123843647884687,0.79563719248738,0.006510285179820279,30.0
